"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.0703,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-03",99.95908,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.86038,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.74973,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.57523,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-07",99.32126,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-08",98.99229,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-09",98.60912,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-10",98.23318,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-11",97.8951,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-12",97.62759,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-01",97.45841,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-02",97.39162,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-03",97.39133,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-04",97.41967,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-05",97.44987,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-06",97.45605,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-07",97.43615,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-08",97.39619,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-09",97.37852,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-10",97.4379,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-11",97.61713,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-12",97.91682,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-01",98.32912,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-02",98.84554,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-03",95.69971,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-04",86.99841,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-05",88.87775,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-06",94.65442,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-07",99.05889,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-08",99.04202,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.58717,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.16058,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-11",98.01087,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2020-12",98.86555,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-01",98.68662,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-02",99.52937,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.6184,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-04",101.2654,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.7398,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-06",102.0956,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-07",102.2932,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-08",102.3433,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-09",102.2812,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-10",102.1372,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-11",101.8819,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2021-12",101.4469,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-01",100.7894,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-02",99.94477,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-03",99.03619,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-04",98.2005,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-05",97.50053,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-06",96.9508,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-07",96.55395,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-08",96.30217,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-09",96.23382,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-10",96.40888,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-11",96.78655,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2022-12",97.28546,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2023-01",97.84069,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2023-02",98.38721,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2023-03",98.84728,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2023-04",99.22129,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2023-05",99.50819,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2023-06",99.72255,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2023-07",99.88969,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2023-08",100.0436,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-02",99.56914,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-03",99.39696,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.25921,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.13468,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.00292,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-07",98.86299,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-08",98.71993,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-09",98.58775,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-10",98.47148,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-11",98.37675,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2018-12",98.30093,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-01",98.25013,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-02",98.22043,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-03",98.21223,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-04",98.19914,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-05",98.17909,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-06",98.1554,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-07",98.11808,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-08",98.05093,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-09",97.95556,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-10",97.86046,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-11",97.80378,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2019-12",97.8032,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-01",97.87132,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-02",83.40027,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-03",88.35056,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-04",92.08833,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-05",95.55408,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-06",97.38541,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-07",99.16394,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-08",100.8255,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-09",101.3494,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-10",101.7927,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-11",102.1487,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2020-12",102.3776,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-01",102.4762,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-02",102.4487,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-03",102.3204,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-04",102.0984,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.8005,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.4402,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-07",101.0315,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-08",100.5941,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-09",100.1618,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-10",99.78051,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-11",99.47598,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2021-12",99.21833,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-01",98.98641,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-02",98.77838,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-03",98.59846,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-04",98.4334,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-05",98.29523,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-06",98.18736,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-07",98.11117,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-08",98.08804,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-09",98.12818,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-10",98.24281,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-11",98.44566,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2022-12",98.72065,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2023-01",99.04456,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2023-02",99.40736,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2023-03",99.76881,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2023-04",100.1055,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2023-05",100.4367,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2023-06",100.7822,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2023-07",101.1413,
"CHN","CLI","AMPLITUD","LTRENDIDX","M","2023-08",101.5028,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.6553,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.6277,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",102.4929,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",102.2862,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",102.0641,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.8859,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",101.768,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",101.7218,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",101.7719,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",101.8981,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",102.0589,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",102.2175,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",102.3265,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",102.3873,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",102.4447,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",102.5342,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",102.6794,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",102.8631,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",103.0597,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",103.2491,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",103.3887,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",103.4293,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",103.2993,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",102.938,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",102.3574,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",100.798,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",93.58853,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",95.85996,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-06",100.2723,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-07",101.9053,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-08",102.5703,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-09",103.2193,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-10",103.7647,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-11",104.1696,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2020-12",104.4161,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-01",104.4843,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-02",104.4353,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-03",104.3793,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-04",104.3959,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-05",104.4673,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-06",104.5067,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-07",104.3837,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-08",104.043,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-09",103.5162,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-10",102.8876,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-11",102.2428,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2021-12",101.6665,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-01",101.2111,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.9031,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-03",100.7203,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-04",100.616,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-05",100.5329,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-06",100.4546,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-07",100.3786,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-08",100.3084,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-09",100.202,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-10",100.0402,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-11",99.83356,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2022-12",99.63599,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-01",99.48816,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-02",99.41552,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-03",99.42937,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-04",99.51808,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-05",99.64621,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-06",99.78266,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-07",99.89719,
"BRA","CLI","AMPLITUD","LTRENDIDX","M","2023-08",99.97721,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.3462,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.2313,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-04",102.1097,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-05",101.9901,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.8718,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.7527,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-08",101.6516,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-09",101.5939,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-10",101.5949,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-11",101.6391,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-12",101.7005,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-01",101.7626,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-02",101.7979,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-03",101.7903,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-04",101.7223,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-05",101.6006,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-06",101.4195,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-07",101.1702,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-08",100.8709,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-09",100.5258,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-10",100.1297,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.68198,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.18378,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-01",98.64883,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-02",98.09581,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-03",93.71713,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-04",89.13358,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-05",90.96133,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-06",94.87299,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-07",94.8838,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-08",94.85358,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-09",95.26088,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-10",95.75968,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-11",96.3891,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-12",97.37945,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-01",98.15884,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-02",98.93115,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.4283,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.9265,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.3774,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.7505,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-07",102.024,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-08",102.1837,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-09",102.2134,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-10",102.0934,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-11",101.8186,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-12",101.4216,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-01",100.9269,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.3648,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-03",99.7972,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-04",99.28832,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-05",98.85464,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-06",98.49641,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-07",98.25838,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-08",98.17608,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-09",98.2262,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-10",98.37457,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-11",98.58265,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-12",98.80619,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-01",99.01392,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-02",99.1842,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-03",99.31441,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-04",99.42432,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-05",99.52039,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-06",99.61332,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-07",99.69845,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-08",99.76766,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.5594,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-03",101.9231,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-04",101.0838,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.065,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-06",98.91584,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-07",97.69529,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-08",96.52046,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-09",95.62009,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-10",95.15765,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-11",95.13478,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-12",95.35043,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-01",95.67442,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-02",96.03724,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-03",96.3822,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-04",96.68166,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-05",96.94736,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-06",97.25415,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-07",97.6264,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-08",98.10614,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-09",98.64485,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.22088,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.73103,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-12",100.1243,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-01",100.3419,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-02",100.3895,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-03",97.69624,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-04",76.0252,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-05",89.12086,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-06",98.2466,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-07",100.6331,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-08",100.6425,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-09",100.5871,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-10",100.4658,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-11",100.2912,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-12",100.1584,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-01",100.1042,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-02",100.1905,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.4247,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.7503,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.1704,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.6312,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-07",102.0051,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-08",102.1882,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-09",102.183,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-10",102.0546,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-11",101.8497,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-12",101.5691,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-01",101.2334,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.8877,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-03",100.5475,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-04",100.2408,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-05",99.9779,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-06",99.77666,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-07",99.64898,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-08",99.60419,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-09",99.58685,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-10",99.58721,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-11",99.64142,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-12",99.7524,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-01",99.89069,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-02",100.0268,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-03",100.1768,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-04",100.2858,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-05",100.308,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-06",100.2318,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-07",100.0987,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-08",99.94395,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",101.6599,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",101.5172,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",101.3419,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",101.1466,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.9519,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.756,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.571,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.4016,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.2433,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.092,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.94118,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.78176,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.63708,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.52753,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.45178,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.39292,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.33175,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.27533,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.23122,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.21883,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.22992,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.25607,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.28983,
